genre,word,count,percentage
Christian,kinahaun,1,0.2
Christian,kind-hearted,1,0.2
Christian,kindest,1,0.2
Christian,kindle,1,0.2
Christian,kindled,1,0.2
Christian,kindness‚,1,0.2
Christian,"king)""*",1,0.2
Christian,kingcomed,1,0.2
Christian,kingcorrier,1,0.2
Christian,kingdmusic*,1,0.2
Christian,"kingdom)""*",1,0.2
Christian,kingdoms;,1,0.2
Christian,kings84,1,0.2
Christian,kingsmen,1,0.2
Christian,kink,1,0.2
Christian,kinkincaraborg,1,0.2
Christian,kinkypeard,1,0.2
Christian,kinn,1,0.2
Christian,kinsman,1,0.2
Christian,kinswoman,1,0.2
Christian,kio,1,0.2
Christian,kip,1,0.2
Christian,kipsie,1,0.2
Christian,kirby,1,0.2
Christian,kirghiz,1,0.2
Christian,kirjallisuus,1,0.2
Christian,kirles,1,0.2
Christian,kirtle,1,0.2
Christian,kirtlies,1,0.2
Christian,kish,1,0.2
Christian,kiskiviikko,1,0.2
Christian,kissykitty,1,0.2
Christian,kiss’d,1,0.2
Christian,kitten,1,0.2
Christian,kitty,1,0.2
Christian,kittygun,1,0.2
Christian,kittyls,1,0.2
Christian,kitz,1,0.2
Christian,kitzy,1,0.2
Christian,kj-52,1,0.2
Christian,kknneess,1,0.2
Christian,kladderadatsch,1,0.2
Christian,klanclord,1,0.2
Christian,klassa,1,0.2
Christian,kleinsuessmein,1,0.2
Christian,klyde,1,0.2
Christian,klyde*,1,0.2
Christian,knaladeus,1,0.2
Christian,knavish,1,0.2
Christian,knavishly,1,0.2
Christian,kneedeep,1,0.2
Christian,knelt,1,0.2
Christian,knickers,1,0.2
Christian,knife-blade,1,0.2
Christian,kniferope,1,0.2
Christian,knightmayers’,1,0.2
Christian,knit,1,0.2
Christian,knittrick,1,0.2
Christian,knockcastle,1,0.2
Christian,knocker,1,0.2
Christian,knockingshop,1,0.2
Christian,knootvindict,1,0.2
Christian,knot,1,0.2
Christian,knotted,1,0.2
Christian,knot’s,1,0.2
Christian,"know""*",1,0.2
Christian,know;,1,0.2
Christian,know?you,1,0.2
Christian,knowing’,1,0.2
Christian,knowledgeable,1,0.2
Christian,knows:,1,0.2
Christian,knud,1,0.2
Christian,knutted,1,0.2
Christian,knwbdy,1,0.2
Christian,kobe,1,0.2
Christian,kofi,1,0.2
Christian,kokkenhovens,1,0.2
Christian,komnate,1,0.2
Christian,kona,1,0.2
Christian,kong,1,0.2
Christian,kongbullies,1,0.2
Christian,kopfinpot,1,0.2
Christian,korea,1,0.2
Christian,kornalls,1,0.2
Christian,kory,1,0.2
Christian,koryn,1,0.2
Christian,kostello,1,0.2
Christian,koughenough,1,0.2
Christian,koursse,1,0.2
Christian,kovenhow,1,0.2
Christian,kowtoros,1,0.2
Christian,krashning,1,0.2
Christian,kris,1,0.2
Christian,krissy,1,0.2
Christian,kristene,1,0.2
Christian,kristianiasation,1,0.2
Christian,kristyn,1,0.2
Christian,krk,1,0.2
Christian,krow,1,0.2
Christian,krumlin,1,0.2
Christian,krystle,1,0.2
Christian,krzerszonese,1,0.2
Christian,kt,1,0.2
Christian,kuddle,1,0.2
Christian,kughs,1,0.2
Christian,kulak-frequently,1,0.2
Christian,kulaks,1,0.2
Christian,kuldrum,1,0.2
Christian,kullykeg,1,0.2
Christian,kumpavin,1,0.2
Christian,kunstful,1,0.2
Christian,kurnum,1,0.2
Christian,kuschkars,1,0.2
Christian,kushim,1,0.2
Christian,kvold,1,0.2
Christian,kyat,1,0.2
Christian,kyle,1,0.2
Christian,kylee,1,0.2
Christian,"l'aigle,""1",1,0.2
Christian,l'empereur,1,0.2
Christian,l'eure,1,0.2
Christian,l'inde,1,0.2
Christian,l's,1,0.2
Christian,l-;,1,0.2
Christian,l-’s,1,0.2
Christian,l.l.t,1,0.2
Christian,la-la-la-la-la,1,0.2
Christian,"labareda""10/6battz",1,0.2
Christian,label,1,0.2
Christian,labious,1,0.2
Christian,labor,1,0.2
Christian,laboratory,1,0.2
Christian,laborious,1,0.2
Christian,"labour,-originates",1,0.2
Christian,labour-the,1,0.2
Christian,labour.-but,1,0.2
Christian,labour;,1,0.2
Christian,labouring,1,0.2
Christian,lac,1,0.2
Christian,lacerated,1,0.2
Christian,lach,1,0.2
Christian,lachaise,1,0.2
Christian,lache,1,0.2
Christian,lack-a-day-sical,1,0.2
Christian,lackey,1,0.2
Christian,lackies,1,0.2
Christian,lackslipping,1,0.2
Christian,laddios,1,0.2
Christian,laddy,1,0.2
Christian,laddylike,1,0.2
Christian,laddy’s,1,0.2
Christian,laden,1,0.2
Christian,lader’s,1,0.2
Christian,ladies;,1,0.2
Christian,ladiest,1,0.2
Christian,ladies’,1,0.2
Christian,ladin,1,0.2
Christian,lado,1,0.2
Christian,lady;,1,0.2
Christian,lad’s,1,0.2
Christian,laetification,1,0.2
Christian,lafollette,1,0.2
Christian,lag,1,0.2
Christian,lagan,1,0.2
Christian,laiding,1,0.2
Christian,laine,1,0.2
Christian,lairdship,1,0.2
Christian,laissez-aller,1,0.2
Christian,laissez-faire,1,0.2
Christian,lala,1,0.2
Christian,lalala,1,0.2
Christian,laleish,1,0.2
Christian,lall,1,0.2
Christian,lamarr,1,0.2
Christian,lamartine,1,0.2
Christian,lamatory,1,0.2
Christian,"lamb""*",1,0.2
Christian,lambkinsback,1,0.2
Christian,lambo,1,0.2
Christian,lambstoels,1,0.2
Christian,lamentation,1,0.2
Christian,lamp-lit,1,0.2
Christian,lampa,1,0.2
Christian,lampi,1,0.2
Christian,lampthorne,1,0.2
Christian,lancashire,1,0.2
Christian,lance,1,0.2
Christian,lancesters,1,0.2
Christian,lancifer,1,0.2
Christian,"land,’",1,0.2
Christian,land-sown,1,0.2
Christian,land-the,1,0.2
Christian,land;,1,0.2
Christian,lande,1,0.2
Christian,landlocked,1,0.2
Christian,landlord’s,1,0.2
Christian,landmark,1,0.2
Christian,landowner,1,0.2
Christian,landowning,1,0.2
Christian,landry,1,0.2
Christian,lands;,1,0.2
Christian,landscape,1,0.2
Christian,landshop,1,0.2
Christian,landslewder,1,0.2
Christian,landuage,1,0.2
Christian,lanell,1,0.2
Christian,laney,1,0.2
Christian,lang,1,0.2
Christian,lang-thorn,1,0.2
Christian,langdwage,1,0.2
Christian,langseling,1,0.2
Christian,language:,1,0.2
Christian,languedoc,1,0.2
Christian,languish,1,0.2
Christian,languishes,1,0.2
Christian,languishing,1,0.2
Christian,languish’d,1,0.2
Christian,languorous,1,0.2
Christian,langwid;,1,0.2
Christian,lanier,1,0.2
Christian,lanigan,1,0.2
Christian,lank,1,0.2
Christian,lannigan’s,1,0.2
Christian,lanno’s,1,0.2
Christian,lanty,1,0.2
Christian,lanv,1,0.2
Christian,lao,1,0.2
Christian,lapel,1,0.2
Christian,lapp,1,0.2
Christian,lapped,1,0.2
Christian,lappel,1,0.2
Christian,lar,1,0.2
Christian,lara,1,0.2
Christian,larch,1,0.2
Christian,large-scale,1,0.2
Christian,lark,1,0.2
Christian,larry’s,1,0.2
Christian,lash,1,0.2
Christian,lassers,1,0.2
Christian,lassitude,1,0.2
Christian,lassy,1,0.2
Christian,"last""*",1,0.2
Christian,last-appear,1,0.2
Christian,last;,1,0.2
Christian,latchet,1,0.2
Christian,latent,1,0.2
Christian,later;,1,0.2
Christian,lather,1,0.2
Christian,latitude,1,0.2
Christian,latter:,1,0.2
Christian,latterpress,1,0.2
Christian,latter’s,1,0.2
Christian,lattice,1,0.2
Christian,lauds,1,0.2
Christian,lauf,1,0.2
Christian,lauffed,1,0.2
Christian,laughed,1,0.2
Christian,laughings,1,0.2
Christian,laughtered,1,0.2
Christian,laugh’d,1,0.2
Christian,laun,1,0.2
Christian,laurent,1,0.2
Christian,laurettas,1,0.2
Christian,laut-lievtonant,1,0.2
Christian,lauwering,1,0.2
Christian,lavantaj,1,0.2
Christian,lavatory,1,0.2
Christian,lave,1,0.2
Christian,lavinias,1,0.2
Christian,lavish,1,0.2
Christian,lavishing,1,0.2
Christian,lavvander,1,0.2
Christian,law;,1,0.2
Christian,lawanorder,1,0.2
Christian,lawes,1,0.2
Christian,lawful,1,0.2
Christian,lawless,1,0.2
Christian,lawn,1,0.2
Christian,lawn-tennis,1,0.2
Christian,lawrence,1,0.2
Christian,lawstift,1,0.2
Christian,law’s,1,0.2
Christian,laxembraghs,1,0.2
Christian,laxity,1,0.2
Christian,layaman’s,1,0.2
Christian,layir,1,0.2
Christian,layne,1,0.2
Christian,layout,1,0.2
Christian,laysense,1,0.2
Christian,"lazarus""*",1,0.2
Christian,laziness,1,0.2
Christian,le-le-let,1,0.2
Christian,leadder,1,0.2
Christian,leaf:,1,0.2
Christian,leaflefts,1,0.2
Christian,leaftimes,1,0.2
Christian,leagues-inamour,1,0.2
Christian,leak,1,0.2
Christian,leaking,1,0.2
Christian,leaky,1,0.2
Christian,lealand,1,0.2
Christian,leams,1,0.2
Christian,lean-to,1,0.2
Christian,leanins,1,0.2
Christian,leanna,1,0.2
Christian,leapt,1,0.2
Christian,leap’d,1,0.2
Christian,leary,1,0.2
Christian,lease,1,0.2
Christian,leashed,1,0.2
Christian,"least,""it",1,0.2
Christian,least;,1,0.2
Christian,leastways,1,0.2
Christian,"leather""*",1,0.2
Christian,leathered,1,0.2
Christian,leathermail,1,0.2
Christian,leathersellers,1,0.2
Christian,leaved,1,0.2
Christian,leavely,1,0.2
Christian,leaven,1,0.2
Christian,leavybrink,1,0.2
Christian,lecomte,1,0.2
Christian,leconte’,1,0.2
Christian,lector,1,0.2
Christian,ledder,1,0.2
Christian,ledn,1,0.2
Christian,ledru-rollin,1,0.2
Christian,lee*,1,0.2
Christian,leeds,1,0.2
Christian,leedy,1,0.2
Christian,leeland,1,0.2
Christian,lees,1,0.2
Christian,"left""*",1,0.2
Christian,left:,1,0.2
Christian,left;,1,0.2
Christian,lefting,1,0.2
Christian,legally,1,0.2
Christian,legate,1,0.2
Christian,legere,1,0.2
Christian,legged,1,0.2
Christian,legging,1,0.2
Christian,leggions,1,0.2
Christian,legin,1,0.2
Christian,legislator,1,0.2
Christian,legit,1,0.2
Christian,legitimate,1,0.2
Christian,legitimating,1,0.2
Christian,legitimist,1,0.2
Christian,legitimists,1,0.2
Christian,legligible,1,0.2
Christian,lego,1,0.2
Christian,legrandin,1,0.2
Christian,legs;,1,0.2
Christian,leibsters,1,0.2
Christian,leif,1,0.2
Christian,leigh,1,0.2
Christian,leish,1,0.2
Christian,leisured,1,0.2
Christian,lelias,1,0.2
Christian,lelong,1,0.2
Christian,lemans,1,0.2
Christian,lencs,1,0.2
Christian,lend,1,0.2
Christian,lends,1,0.2
Christian,lengthening,1,0.2
Christian,lenguage,1,0.2
Christian,lenitive,1,0.2
Christian,lentil-soup;,1,0.2
Christian,leonard*,1,0.2
Christian,leonardo,1,0.2
Christian,leonhardt,1,0.2
Christian,leonhardt*,1,0.2
Christian,leonine,1,0.2
Christian,leonocopolos,1,0.2
Christian,lep,1,0.2
Christian,leporty,1,0.2
Christian,lept,1,0.2
Christian,leqwind,1,0.2
Christian,lerking,1,0.2
Christian,lessen,1,0.2
Christian,lesser,1,0.2
Christian,lessonless,1,0.2
Christian,letdown,1,0.2
Christian,lethurgies,1,0.2
Christian,lettera,1,0.2
Christian,letters;,1,0.2
Christian,lettin,1,0.2
Christian,lettres,1,0.2
Christian,let’s,1,0.2
Christian,leucothea,1,0.2
Christian,levar,1,0.2
Christian,levee,1,0.2
Christian,level;,1,0.2
Christian,levelling,1,0.2
Christian,levell’d,1,0.2
Christian,lever,1,0.2
Christian,levi,1,0.2
Christian,levistance,1,0.2
Christian,levitating,1,0.2
Christian,levity,1,0.2
Christian,levox,1,0.2
Christian,levox*,1,0.2
Christian,levy,1,0.2
Christian,levying,1,0.2
Christian,lew,1,0.2
Christian,lewd,1,0.2
Christian,lewd-brogue,1,0.2
Christian,lewd-ningbluebolteredallucktruckalltraumconductor,1,0.2
Christian,lewdbrogue,1,0.2
Christian,lhirondella,1,0.2
Christian,lhugewhite,1,0.2
Christian,liability,1,0.2
Christian,liamstone,1,0.2
Christian,liang,1,0.2
Christian,liard,1,0.2
Christian,liberal,1,0.2
Christian,liberal-radicals,1,0.2
Christian,liberalism,1,0.2
Christian,liberaloider,1,0.2
Christian,liberation,1,0.2
Christian,liberation1,1,0.2
Christian,liberator,1,0.2
Christian,liberty;,1,0.2
Christian,libitate,1,0.2
Christian,libre,1,0.2
Christian,licata,1,0.2
Christian,licensed,1,0.2
Christian,licentious,1,0.2
Christian,lick,1,0.2
Christian,lickslip,1,0.2
Christian,licture,1,0.2
Christian,liddle,1,0.2
Christian,lie;,1,0.2
Christian,lieberretter,1,0.2
Christian,lief,1,0.2
Christian,liefest,1,0.2
Christian,lien,1,0.2
Christian,lieon’s,1,0.2
Christian,lieth,1,0.2
Christian,lieutenant,1,0.2
Christian,lieutenant-governors,1,0.2
Christian,lif,1,0.2
Christian,"life""*",1,0.2
Christian,"life""*9/8andy",1,0.2
Christian,"life,’",1,0.2
Christian,life-bourgeois,1,0.2
Christian,life.’,1,0.2
Christian,lifebark,1,0.2
Christian,lifeboat,1,0.2
Christian,lifehouse,1,0.2
Christian,lifeless,1,0.2
Christian,lifelong,1,0.2
Christian,lifeprivates,1,0.2
Christian,lifetenant–groevener,1,0.2
Christian,"lifetime""*",1,0.2
Christian,life’,1,0.2
Christian,liff,1,0.2
Christian,liffey,1,0.2
Christian,liffing,1,0.2
Christian,lifflebed,1,0.2
Christian,lift-boy,1,0.2
Christian,"lift-boy,‘rejoin’",1,0.2
Christian,lift-ye-landsmen,1,0.2
Christian,"lifted)""*",1,0.2
Christian,lifter,1,0.2
Christian,lift’st,1,0.2
Christian,lifе,1,0.2
Christian,ligertwood,1,0.2
Christian,liggen,1,0.2
Christian,liggio,1,0.2
Christian,lighning,1,0.2
Christian,"light""*",1,0.2
Christian,"light""*4/15jeremy",1,0.2
Christian,light-heartedly,1,0.2
Christian,light;,1,0.2
Christian,lightandgayle,1,0.2
Christian,lightened,1,0.2
Christian,lightest,1,0.2
Christian,lightfoot,1,0.2
Christian,lightness,1,0.2
Christian,lightnints,1,0.2
Christian,lights—haha,1,0.2
Christian,ligious,1,0.2
Christian,ligtning,1,0.2
Christian,ligue,1,0.2
Christian,like;,1,0.2
Christian,likeand,1,0.2
Christian,likeas,1,0.2
Christian,likecarry,1,0.2
Christian,likehave,1,0.2
Christian,likeheart,1,0.2
Christian,likehold,1,0.2
Christian,likeif,1,0.2
Christian,likelihood,1,0.2
Christian,likelings,1,0.2
Christian,likenand,1,0.2
Christian,likeooh,1,0.2
Christian,likeopen,1,0.2
Christian,likeso,1,0.2
Christian,likestep,1,0.2
Christian,likeswing,1,0.2
Christian,liketake,1,0.2
Christian,likethe,1,0.2
Christian,likethere's,1,0.2
Christian,likeverse,1,0.2
Christian,likewe,1,0.2
Christian,likewise:,1,0.2
Christian,likewith,1,0.2
Christian,likeyou're,1,0.2
Christian,liking,1,0.2
Christian,liking-cabronne,1,0.2
Christian,lilac,1,0.2
Christian,lilady,1,0.2
Christian,lill,1,0.2
Christian,lillabilla,1,0.2
Christian,lilliputian,1,0.2
Christian,lilliths,1,0.2
Christian,lilly,1,0.2
Christian,lilmizzy,1,0.2
Christian,limbaloft,1,0.2
Christian,limber,1,0.2
Christian,limbs;,1,0.2
Christian,lime,1,0.2
Christian,limebear,1,0.2
Christian,limelight,1,0.2
Christian,limits;,1,0.2
Christian,limonladies,1,0.2
Christian,limp,1,0.2
Christian,limpalove,1,0.2
Christian,limpet,1,0.2
Christian,limpid,1,0.2
Christian,lin,1,0.2
Christian,lin(to)pinnatrate,1,0.2
Christian,lind,1,0.2
Christian,lindsy,1,0.2
Christian,lindy,1,0.2
Christian,line;,1,0.2
Christian,lined,1,0.2
Christian,liner,1,0.2
Christian,lines;,1,0.2
Christian,lingam,1,0.2
Christian,lingered,1,0.2
Christian,lingering,1,0.2
Christian,linnet,1,0.2
Christian,lipe,1,0.2
Christian,lipperfull,1,0.2
Christian,lippeyear’s,1,0.2
Christian,lipponease,1,0.2
Christian,lips:,1,0.2
Christian,lips;,1,0.2
Christian,liquefied,1,0.2
Christian,liquor;,1,0.2
Christian,liquorally,1,0.2
Christian,lirra,1,0.2
Christian,lischer,1,0.2
Christian,lisle,1,0.2
Christian,lispias,1,0.2
Christian,lissnaluhy,1,0.2
Christian,listen-eath,1,0.2
Christian,listened;,1,0.2
Christian,listener,1,0.2
Christian,listener’s,1,0.2
Christian,listenin,1,0.2
Christian,listens,1,0.2
Christian,listing,1,0.2
Christian,listun,1,0.2
Christian,lite,1,0.2
Christian,literal,1,0.2
Christian,literally,1,0.2
Christian,literature,1,0.2
Christian,lithuanian,1,0.2
Christian,liti-gimate,1,0.2
Christian,litter,1,0.2
Christian,littered,1,0.2
Christian,littie,1,0.2
Christian,littlest,1,0.2
Christian,littleyest,1,0.2
Christian,litty,1,0.2
Christian,"lituation""2/11ap",1,0.2
Christian,litvian,1,0.2
Christian,"live""*",1,0.2
Christian,"live)""*4/2abby",1,0.2
Christian,lived;,1,0.2
Christian,liveliest,1,0.2
Christian,livepelts,1,0.2
Christian,liverpool,1,0.2
Christian,liverpooser,1,0.2
Christian,livery,1,0.2
Christian,"lives""*",1,0.2
Christian,livesyou,1,0.2
Christian,livibel,1,0.2
Christian,living's,1,0.2
Christian,livres,1,0.2
Christian,livves,1,0.2
Christian,livving,1,0.2
Christian,liz,1,0.2
Christian,lizard;,1,0.2
Christian,lizod,1,0.2
Christian,llc,1,0.2
Christian,lleva,1,0.2
Christian,lloyd,1,0.2
Christian,lludd,1,0.2
Christian,llévame,1,0.2
Christian,loafer,1,0.2
Christian,loathsome,1,0.2
Christian,lobed,1,0.2
Christian,lobestir,1,0.2
Christian,lobstarts,1,0.2
Christian,locality,1,0.2
Christian,locate,1,0.2
Christian,lochlunn,1,0.2
Christian,locket,1,0.2
Christian,lockwood,1,0.2
Christian,lock’d,1,0.2
Christian,locomotion,1,0.2
Christian,locomotive,1,0.2
Christian,locquor,1,0.2
Christian,lodenbroke,1,0.2
Christian,lodewijk,1,0.2
Christian,lodge,1,0.2
Christian,lodged,1,0.2
Christian,lodging,1,0.2
Christian,loe,1,0.2
Christian,lofed,1,0.2
Christian,loftier,1,0.2
Christian,loftiness,1,0.2
Christian,loge,1,0.2
Christian,loiter,1,0.2
Christian,lokman,1,0.2
Christian,lolled,1,0.2
Christian,lolly,1,0.2
Christian,lomondations,1,0.2
Christian,lon,1,0.2
Christian,londmear,1,0.2
Christian,londres,1,0.2
Christian,lonestime,1,0.2
Christian,"long""*",1,0.2
Christian,long-expected,1,0.2
Christian,long-felt,1,0.2
Christian,long-haired,1,0.2
Christian,long-planned,1,0.2
Christian,longa,1,0.2
Christian,longbow,1,0.2
Christian,longe,1,0.2
Christian,longed,1,0.2
Christian,longed-for,1,0.2
Christian,longin,1,0.2
Christian,longly,1,0.2
Christian,longman,1,0.2
Christian,longtobechronickled,1,0.2
Christian,longuardness,1,0.2
Christian,longuewedge,1,0.2
Christian,lonni’s,1,0.2
Christian,loogoont,1,0.2
Christian,look:,1,0.2
Christian,look;,1,0.2
Christian,lookbehinder,1,0.2
Christian,looks;,1,0.2
Christian,looksie,1,0.2
Christian,lookt,1,0.2
Christian,lookwhyse,1,0.2
Christian,look’d,1,0.2
Christian,loom,1,0.2
Christian,loomed,1,0.2
Christian,loomis,1,0.2
Christian,loosely,1,0.2
Christian,loosen,1,0.2
Christian,loosened,1,0.2
Christian,looser,1,0.2
Christian,looset,1,0.2
Christian,loose’s,1,0.2
Christian,looties,1,0.2
Christian,loovahgloovah,1,0.2
Christian,looves,1,0.2
Christian,lop,1,0.2
Christian,lord's,1,0.2
Christian,lordsee,1,0.2
Christian,lordsure,1,0.2
Christian,lord‚,1,0.2
Christian,loren,1,0.2
Christian,lorenzo,1,0.2
Christian,loretta,1,0.2
Christian,lorimers,1,0.2
Christian,loritz,1,0.2
Christian,lorkmakor,1,0.2
Christian,lorning,1,0.2
Christian,"losers""*",1,0.2
Christian,loses,1,0.2
Christian,loss:,1,0.2
Christian,loss;,1,0.2
Christian,lost;,1,0.2
Christian,lottery,1,0.2
Christian,lottery;,1,0.2
Christian,lotto,1,0.2
Christian,lotts,1,0.2
Christian,lou,1,0.2
Christian,louboutin,1,0.2
Christian,loudbrags,1,0.2
Christian,loudin,1,0.2
Christian,loudly,1,0.2
Christian,loudship,1,0.2
Christian,lougk,1,0.2
Christian,loulita,1,0.2
Christian,loulous,1,0.2
Christian,loungeon,1,0.2
Christian,lour,1,0.2
Christian,lousers,1,0.2
Christian,lousiany,1,0.2
Christian,lously,1,0.2
Christian,lousy,1,0.2
Christian,lout,1,0.2
Christian,louth-mouthing,1,0.2
Christian,louthly,1,0.2
Christian,louvores,1,0.2
Christian,louvre,1,0.2
Christian,lovablest,1,0.2
Christian,"love""*4/24gianne",1,0.2
Christian,love-affairs,1,0.2
Christian,love-longing,1,0.2
Christian,love-making,1,0.2
Christian,love;,1,0.2
Christian,lovecalls,1,0.2
Christian,lovecurling,1,0.2
Christian,lovedyou,1,0.2
Christian,loveliest,1,0.2
Christian,lovemaker’s,1,0.2
Christian,lover;,1,0.2
Christian,lovett,1,0.2
Christian,loveyou,1,0.2
Christian,lovinardor,1,0.2
Christian,lovkn,1,0.2
Christian,lovsang,1,0.2
Christian,lovver,1,0.2
Christian,low-water,1,0.2
Christian,lowcasts,1,0.2
Christian,lowease,1,0.2
Christian,lowered,1,0.2
Christian,lowering,1,0.2
Christian,lowsome,1,0.2
Christian,loyd,1,0.2
Christian,lrish,1,0.2
Christian,lubangu,1,0.2
Christian,lubbed,1,0.2
Christian,lubberendth,1,0.2
Christian,lubliner,1,0.2
Christian,lubs,1,0.2
Christian,luc,1,0.2
Christian,lucal,1,0.2
Christian,lucan,1,0.2
Christian,lucid,1,0.2
Christian,lucifug,1,0.2
Christian,lucinda,1,0.2
Christian,luckhump,1,0.2
Christian,luckless,1,0.2
Christian,luckluckluck,1,0.2
Christian,luckluckluckluck,1,0.2
Christian,lucky,1,0.2
Christian,luckybock,1,0.2
Christian,luck’s,1,0.2
Christian,lucratively,1,0.2
Christian,lude,1,0.2
Christian,ludicrous,1,0.2
Christian,ludwig,1,0.2
Christian,lues,1,0.2
Christian,luffing,1,0.2
Christian,lug,1,0.2
Christian,luggage,1,0.2
Christian,lugger,1,0.2
Christian,lugging,1,0.2
Christian,luis,1,0.2
Christian,luk,1,0.2
Christian,luke-warm,1,0.2
Christian,lukeoutthere,1,0.2
Christian,lukky,1,0.2
Christian,lull,1,0.2
Christian,lullaby,1,0.2
Christian,"lullaby""*",1,0.2
Christian,lumberman,1,0.2
Christian,lumbojumbo,1,0.2
Christian,lumbs,1,0.2
Christian,lumbsmall,1,0.2
Christian,luminous,1,0.2
Christian,lumpenpack,1,0.2
Christian,lumpenproletariat,1,0.2
Christian,lumpy,1,0.2
Christian,luna,1,0.2
Christian,luncheon,1,0.2
Christian,luncheon-time,1,0.2
Christian,luncheon;,1,0.2
Christian,lunching,1,0.2
Christian,lundi,1,0.2
Christian,lundsmin,1,0.2
Christian,lund’s,1,0.2
Christian,lungd,1,0.2
Christian,lunger,1,0.2
Christian,lunghalloon,1,0.2
Christian,lungorge,1,0.2
Christian,lupita,1,0.2
Christian,lupsqueezer,1,0.2
Christian,lur,1,0.2
Christian,lurch,1,0.2
Christian,lurid,1,0.2
Christian,lurine,1,0.2
Christian,lurk,1,0.2
Christian,lurkin,1,0.2
Christian,lurking,1,0.2
Christian,lusky,1,0.2
Christian,lustily,1,0.2
Christian,lustral,1,0.2
Christian,luther,1,0.2
Christian,lutification,1,0.2
Christian,luusk,1,0.2
Christian,luxure,1,0.2
Christian,luxuriantly,1,0.2
Christian,luy,1,0.2
Christian,lyasher,1,0.2
Christian,lyewdsky,1,0.2
Christian,lykkehud,1,0.2
Christian,lymph,1,0.2
Christian,lymphing,1,0.2
Christian,lyncheon,1,0.2
Christian,lynchya,1,0.2
Christian,lyndhurst,1,0.2
Christian,lynn–duff,1,0.2
Christian,lyoking,1,0.2
Christian,lyones,1,0.2
Christian,lyonesslooting,1,0.2
Christian,lyonoise,1,0.2
Christian,lyons:,1,0.2
Christian,lyrars,1,0.2
Christian,lyse,1,0.2
Christian,lyst,1,0.2
Christian,léa,1,0.2
Christian,léonie,1,0.2
Christian,l’abbé,1,0.2
Christian,l’aman,1,0.2
Christian,l’amour,1,0.2
Christian,l’anglaise,1,0.2
Christian,l’anglois,1,0.2
Christian,l’emporte,1,0.2
Christian,l’ep‚e,1,0.2
Christian,l’esprit:,1,0.2
Christian,l’europe,1,0.2
Christian,l’honneur,1,0.2
Christian,l’hum-mour,1,0.2
Christian,m.d,1,0.2
Christian,m.i.b,1,0.2
Christian,m626,1,0.2
Christian,maaks,1,0.2
Christian,mabbing,1,0.2
Christian,mabby,1,0.2
Christian,macalister,1,0.2
Christian,macaw,1,0.2
Christian,macbruiser,1,0.2
Christian,macclefield’s,1,0.2
Christian,macconn,1,0.2
Christian,maccoort,1,0.2
Christian,maccormick,1,0.2
Christian,mace,1,0.2
Christian,macedon,1,0.2
Christian,macelligut,1,0.2
Christian,macghoul,1,0.2
Christian,macguiney’s,1,0.2
Christian,machination,1,0.2
Christian,machine-gun,1,0.2
Christian,machinery-and,1,0.2
Christian,machugh,1,0.2
Christian,mackerel,1,0.2
Christian,mackishgmard,1,0.2
Christian,mackundred,1,0.2
Christian,macmahon,1,0.2
Christian,macmahon's,1,0.2
Christian,macmichael,1,0.2
Christian,madame;,1,0.2
Christian,madame’s,1,0.2
Christian,madane;,1,0.2
Christian,madar,1,0.2
Christian,maddeling,1,0.2
Christian,maddened,1,0.2
Christian,maddening,1,0.2
Christian,made-no,1,0.2
Christian,made-the,1,0.2
Christian,madeline,1,0.2
Christian,mademoiselle,1,0.2
Christian,madges,1,0.2
Christian,madgestoo,1,0.2
Christian,madhouse,1,0.2
Christian,madhugh,1,0.2
Christian,madiel,1,0.2
Christian,madjestky,1,0.2
Christian,madlley,1,0.2
Christian,madonna,1,0.2
Christian,madras,1,0.2
Christian,madrepore,1,0.2
Christian,maeud,1,0.2
Christian,magellanic,1,0.2
Christian,magic-lantern,1,0.2
Christian,magisquammythical,1,0.2
Christian,magist,1,0.2
Christian,magistrate;,1,0.2
Christian,magistrate’s,1,0.2
Christian,magnes,1,0.2
Christian,magnetised,1,0.2
Christian,magnitude,1,0.2
Christian,magnitude;,1,0.2
Christian,magnus,1,0.2
Christian,magnеtic,1,0.2
Christian,magongty,1,0.2
Christian,magpyre’s,1,0.2
Christian,magreedy,1,0.2
Christian,magtmorken,1,0.2
Christian,mah,1,0.2
Christian,mahahon,1,0.2
Christian,mahnung,1,0.2
Christian,mahogany,1,0.2
Christian,mahonagyan’,1,0.2
Christian,mahoney,1,0.2
Christian,mahratta,1,0.2
Christian,mahrattas.5,1,0.2
Christian,maidies,1,0.2
Christian,maikar,1,0.2
Christian,mailbag,1,0.2
Christian,mailing,1,0.2
Christian,maimed,1,0.2
Christian,maimeries,1,0.2
Christian,maine-ville,1,0.2
Christian,maineville,1,0.2
Christian,mainingstaying,1,0.2
Christian,maintains,1,0.2
Christian,maintenance,1,0.2
Christian,maire,1,0.2
Christian,mairmaid,1,0.2
Christian,maisel,1,0.2
Christian,majo,1,0.2
Christian,majority,1,0.2
Christian,makehal-pence,1,0.2
Christian,makeover,1,0.2
Christian,makeshift,1,0.2
Christian,maketh,1,0.2
Christian,mako,1,0.2
Christian,makr,1,0.2
Christian,mal-à-propos,1,0.2
Christian,malady,1,0.2
Christian,malaise,1,0.2
Christian,malakoiffed,1,0.2
Christian,malay,1,0.2
Christian,maldemaer,1,0.2
Christian,malevolence,1,0.2
Christian,malevolently:,1,0.2
